filename,words,split,plate_id
clean_plates/train/img_3bdd2e2f8abbc5ca7ef7__p001.png,,train,plate_905b6874b1f872c5bdcf7999
defocus_blurr_plate/train/img_3bdd2e2f8abbc5ca7ef7__p001.png,,train,plate_905b6874b1f872c5bdcf7999
gaussian_blurr_plate/train/img_3bdd2e2f8abbc5ca7ef7__p001.png,,train,plate_905b6874b1f872c5bdcf7999
motion_blurr_plate/train/img_3bdd2e2f8abbc5ca7ef7__p001.png,,train,plate_905b6874b1f872c5bdcf7999
clean_plates/train/img_d989ca1a530da9f4f67b__p001.png,,train,plate_9062ac2ce750a263edf4b8ec
defocus_blurr_plate/train/img_d989ca1a530da9f4f67b__p001.png,,train,plate_9062ac2ce750a263edf4b8ec
gaussian_blurr_plate/train/img_d989ca1a530da9f4f67b__p001.png,,train,plate_9062ac2ce750a263edf4b8ec
motion_blurr_plate/train/img_d989ca1a530da9f4f67b__p001.png,,train,plate_9062ac2ce750a263edf4b8ec
clean_plates/train/img_4be064b6bb04c7db11eb__p001.png,,train,plate_907f45a413915bb0bda6fe6f
defocus_blurr_plate/train/img_4be064b6bb04c7db11eb__p001.png,,train,plate_907f45a413915bb0bda6fe6f
gaussian_blurr_plate/train/img_4be064b6bb04c7db11eb__p001.png,,train,plate_907f45a413915bb0bda6fe6f
motion_blurr_plate/train/img_4be064b6bb04c7db11eb__p001.png,,train,plate_907f45a413915bb0bda6fe6f
clean_plates/train/img_818e15a20871a353a2f1__p001.png,,train,plate_9081177538d3277d5ed3962d
defocus_blurr_plate/train/img_818e15a20871a353a2f1__p001.png,,train,plate_9081177538d3277d5ed3962d
gaussian_blurr_plate/train/img_818e15a20871a353a2f1__p001.png,,train,plate_9081177538d3277d5ed3962d
motion_blurr_plate/train/img_818e15a20871a353a2f1__p001.png,,train,plate_9081177538d3277d5ed3962d
clean_plates/train/img_13efc9a9d872c007afa2__p001.png,,train,plate_90a4a54de40f9c8391736413
defocus_blurr_plate/train/img_13efc9a9d872c007afa2__p001.png,,train,plate_90a4a54de40f9c8391736413
gaussian_blurr_plate/train/img_13efc9a9d872c007afa2__p001.png,,train,plate_90a4a54de40f9c8391736413
motion_blurr_plate/train/img_13efc9a9d872c007afa2__p001.png,,train,plate_90a4a54de40f9c8391736413
clean_plates/train/img_71d5334bfe32f4f98bf3__p001.png,,train,plate_90b009270ed1194e17e0e8db
defocus_blurr_plate/train/img_71d5334bfe32f4f98bf3__p001.png,,train,plate_90b009270ed1194e17e0e8db
gaussian_blurr_plate/train/img_71d5334bfe32f4f98bf3__p001.png,,train,plate_90b009270ed1194e17e0e8db
motion_blurr_plate/train/img_71d5334bfe32f4f98bf3__p001.png,,train,plate_90b009270ed1194e17e0e8db
clean_plates/train/img_918ea7d6c5aa4a7ccc5f__p001.png,,train,plate_90d95110e0b6dc19826442e4
defocus_blurr_plate/train/img_918ea7d6c5aa4a7ccc5f__p001.png,,train,plate_90d95110e0b6dc19826442e4
gaussian_blurr_plate/train/img_918ea7d6c5aa4a7ccc5f__p001.png,,train,plate_90d95110e0b6dc19826442e4
motion_blurr_plate/train/img_918ea7d6c5aa4a7ccc5f__p001.png,,train,plate_90d95110e0b6dc19826442e4
clean_plates/train/img_9bcb434d18bdc9c1ab73__p001.png,,train,plate_90e168685d4984b802fea524
defocus_blurr_plate/train/img_9bcb434d18bdc9c1ab73__p001.png,,train,plate_90e168685d4984b802fea524
gaussian_blurr_plate/train/img_9bcb434d18bdc9c1ab73__p001.png,,train,plate_90e168685d4984b802fea524
motion_blurr_plate/train/img_9bcb434d18bdc9c1ab73__p001.png,,train,plate_90e168685d4984b802fea524
clean_plates/train/img_22289df8de8db2198638__p001.png,,train,plate_90f5515e4b5ba39ec77349b6
defocus_blurr_plate/train/img_22289df8de8db2198638__p001.png,,train,plate_90f5515e4b5ba39ec77349b6
gaussian_blurr_plate/train/img_22289df8de8db2198638__p001.png,,train,plate_90f5515e4b5ba39ec77349b6
motion_blurr_plate/train/img_22289df8de8db2198638__p001.png,,train,plate_90f5515e4b5ba39ec77349b6
clean_plates/train/img_225ed4d630535061996f__p001.png,,train,plate_91f811595b12837dc83a7403
defocus_blurr_plate/train/img_225ed4d630535061996f__p001.png,,train,plate_91f811595b12837dc83a7403
gaussian_blurr_plate/train/img_225ed4d630535061996f__p001.png,,train,plate_91f811595b12837dc83a7403
motion_blurr_plate/train/img_225ed4d630535061996f__p001.png,,train,plate_91f811595b12837dc83a7403
clean_plates/train/img_30e557d64af2e5a33437__p001.png,,train,plate_920abb40ae9ac2da5bd18971
defocus_blurr_plate/train/img_30e557d64af2e5a33437__p001.png,,train,plate_920abb40ae9ac2da5bd18971
gaussian_blurr_plate/train/img_30e557d64af2e5a33437__p001.png,,train,plate_920abb40ae9ac2da5bd18971
motion_blurr_plate/train/img_30e557d64af2e5a33437__p001.png,,train,plate_920abb40ae9ac2da5bd18971
clean_plates/train/img_11e9fdaa948e1b28937e__p001.png,,train,plate_9255a4f0debb5ea069ac7a7f
defocus_blurr_plate/train/img_11e9fdaa948e1b28937e__p001.png,,train,plate_9255a4f0debb5ea069ac7a7f
gaussian_blurr_plate/train/img_11e9fdaa948e1b28937e__p001.png,,train,plate_9255a4f0debb5ea069ac7a7f
motion_blurr_plate/train/img_11e9fdaa948e1b28937e__p001.png,,train,plate_9255a4f0debb5ea069ac7a7f
clean_plates/train/img_8c9ef5c7b277d1eec054__p001.png,,train,plate_926a77505aec5469ceb92068
defocus_blurr_plate/train/img_8c9ef5c7b277d1eec054__p001.png,,train,plate_926a77505aec5469ceb92068
gaussian_blurr_plate/train/img_8c9ef5c7b277d1eec054__p001.png,,train,plate_926a77505aec5469ceb92068
motion_blurr_plate/train/img_8c9ef5c7b277d1eec054__p001.png,,train,plate_926a77505aec5469ceb92068
clean_plates/train/img_4ffc422461c736e405e2__p001.png,,train,plate_928a392361774c3a9387b2ef
defocus_blurr_plate/train/img_4ffc422461c736e405e2__p001.png,,train,plate_928a392361774c3a9387b2ef
gaussian_blurr_plate/train/img_4ffc422461c736e405e2__p001.png,,train,plate_928a392361774c3a9387b2ef
motion_blurr_plate/train/img_4ffc422461c736e405e2__p001.png,,train,plate_928a392361774c3a9387b2ef
clean_plates/train/img_f56c1d772798709c9d12__p001.png,,train,plate_92aae51b4cc4a0f658a257a0
defocus_blurr_plate/train/img_f56c1d772798709c9d12__p001.png,,train,plate_92aae51b4cc4a0f658a257a0
gaussian_blurr_plate/train/img_f56c1d772798709c9d12__p001.png,,train,plate_92aae51b4cc4a0f658a257a0
motion_blurr_plate/train/img_f56c1d772798709c9d12__p001.png,,train,plate_92aae51b4cc4a0f658a257a0
clean_plates/train/img_532cc9d3f97be8b3ce82__p001.png,,train,plate_92d75d1e136bfe93ebae8466
defocus_blurr_plate/train/img_532cc9d3f97be8b3ce82__p001.png,,train,plate_92d75d1e136bfe93ebae8466
gaussian_blurr_plate/train/img_532cc9d3f97be8b3ce82__p001.png,,train,plate_92d75d1e136bfe93ebae8466
motion_blurr_plate/train/img_532cc9d3f97be8b3ce82__p001.png,,train,plate_92d75d1e136bfe93ebae8466
clean_plates/train/img_1db3287975a17b84c8c2__p001.png,,train,plate_9329c2fe10534f613cd920ff
defocus_blurr_plate/train/img_1db3287975a17b84c8c2__p001.png,,train,plate_9329c2fe10534f613cd920ff
gaussian_blurr_plate/train/img_1db3287975a17b84c8c2__p001.png,,train,plate_9329c2fe10534f613cd920ff
motion_blurr_plate/train/img_1db3287975a17b84c8c2__p001.png,,train,plate_9329c2fe10534f613cd920ff
clean_plates/train/img_cfeb345ffc1de648ac9b__p001.png,,train,plate_9376b5ce45650d507b232395
defocus_blurr_plate/train/img_cfeb345ffc1de648ac9b__p001.png,,train,plate_9376b5ce45650d507b232395
gaussian_blurr_plate/train/img_cfeb345ffc1de648ac9b__p001.png,,train,plate_9376b5ce45650d507b232395
motion_blurr_plate/train/img_cfeb345ffc1de648ac9b__p001.png,,train,plate_9376b5ce45650d507b232395
clean_plates/train/img_fe61a9889501ea58f390__p001.png,,train,plate_9379f3be586bc242648e62cc
defocus_blurr_plate/train/img_fe61a9889501ea58f390__p001.png,,train,plate_9379f3be586bc242648e62cc
gaussian_blurr_plate/train/img_fe61a9889501ea58f390__p001.png,,train,plate_9379f3be586bc242648e62cc
motion_blurr_plate/train/img_fe61a9889501ea58f390__p001.png,,train,plate_9379f3be586bc242648e62cc
clean_plates/train/img_5f911e00b29d3851d8a4__p001.png,,train,plate_93a68d5f94bdfdebdde39bf8
defocus_blurr_plate/train/img_5f911e00b29d3851d8a4__p001.png,,train,plate_93a68d5f94bdfdebdde39bf8
gaussian_blurr_plate/train/img_5f911e00b29d3851d8a4__p001.png,,train,plate_93a68d5f94bdfdebdde39bf8
motion_blurr_plate/train/img_5f911e00b29d3851d8a4__p001.png,,train,plate_93a68d5f94bdfdebdde39bf8
clean_plates/train/img_b014e10054ffa8e0b05a__p001.png,,train,plate_93c3a7f03b1336cd0927d0b7
defocus_blurr_plate/train/img_b014e10054ffa8e0b05a__p001.png,,train,plate_93c3a7f03b1336cd0927d0b7
gaussian_blurr_plate/train/img_b014e10054ffa8e0b05a__p001.png,,train,plate_93c3a7f03b1336cd0927d0b7
motion_blurr_plate/train/img_b014e10054ffa8e0b05a__p001.png,,train,plate_93c3a7f03b1336cd0927d0b7
clean_plates/train/img_ae338271c60d4fd73db4__p001.png,,train,plate_93d7c267cb3cbb333a05801f
defocus_blurr_plate/train/img_ae338271c60d4fd73db4__p001.png,,train,plate_93d7c267cb3cbb333a05801f
gaussian_blurr_plate/train/img_ae338271c60d4fd73db4__p001.png,,train,plate_93d7c267cb3cbb333a05801f
motion_blurr_plate/train/img_ae338271c60d4fd73db4__p001.png,,train,plate_93d7c267cb3cbb333a05801f
clean_plates/train/img_fe009871d0513d55c6d1__p001.png,,train,plate_947f917f2259d0563f8a6644
defocus_blurr_plate/train/img_fe009871d0513d55c6d1__p001.png,,train,plate_947f917f2259d0563f8a6644
gaussian_blurr_plate/train/img_fe009871d0513d55c6d1__p001.png,,train,plate_947f917f2259d0563f8a6644
motion_blurr_plate/train/img_fe009871d0513d55c6d1__p001.png,,train,plate_947f917f2259d0563f8a6644
clean_plates/train/img_81ced14b1568fc2068a5__p001.png,,train,plate_9488585e4ff65c44b2ad9cf4
defocus_blurr_plate/train/img_81ced14b1568fc2068a5__p001.png,,train,plate_9488585e4ff65c44b2ad9cf4
gaussian_blurr_plate/train/img_81ced14b1568fc2068a5__p001.png,,train,plate_9488585e4ff65c44b2ad9cf4
motion_blurr_plate/train/img_81ced14b1568fc2068a5__p001.png,,train,plate_9488585e4ff65c44b2ad9cf4
clean_plates/train/img_eb92474077fb38968f00__p001.png,,train,plate_948faccf92e2acea8cef2e24
defocus_blurr_plate/train/img_eb92474077fb38968f00__p001.png,,train,plate_948faccf92e2acea8cef2e24
gaussian_blurr_plate/train/img_eb92474077fb38968f00__p001.png,,train,plate_948faccf92e2acea8cef2e24
motion_blurr_plate/train/img_eb92474077fb38968f00__p001.png,,train,plate_948faccf92e2acea8cef2e24
clean_plates/train/img_e6d939a15d810076447f__p001.png,,train,plate_949f68f7f43d0d712ff36a31
defocus_blurr_plate/train/img_e6d939a15d810076447f__p001.png,,train,plate_949f68f7f43d0d712ff36a31
gaussian_blurr_plate/train/img_e6d939a15d810076447f__p001.png,,train,plate_949f68f7f43d0d712ff36a31
motion_blurr_plate/train/img_e6d939a15d810076447f__p001.png,,train,plate_949f68f7f43d0d712ff36a31
clean_plates/train/img_4b1e439798c3e0fdfdbf__p001.png,,train,plate_94c05edf5753a332ec19d956
defocus_blurr_plate/train/img_4b1e439798c3e0fdfdbf__p001.png,,train,plate_94c05edf5753a332ec19d956
gaussian_blurr_plate/train/img_4b1e439798c3e0fdfdbf__p001.png,,train,plate_94c05edf5753a332ec19d956
motion_blurr_plate/train/img_4b1e439798c3e0fdfdbf__p001.png,,train,plate_94c05edf5753a332ec19d956
clean_plates/train/img_e673f82f95f17e79e6c0__p001.png,,train,plate_9508ade59fe99e066f20e706
defocus_blurr_plate/train/img_e673f82f95f17e79e6c0__p001.png,,train,plate_9508ade59fe99e066f20e706
gaussian_blurr_plate/train/img_e673f82f95f17e79e6c0__p001.png,,train,plate_9508ade59fe99e066f20e706
motion_blurr_plate/train/img_e673f82f95f17e79e6c0__p001.png,,train,plate_9508ade59fe99e066f20e706
clean_plates/train/img_45f59a9ac12e03cddd61__p001.png,,train,plate_954e0f7884ee10471a189db8
defocus_blurr_plate/train/img_45f59a9ac12e03cddd61__p001.png,,train,plate_954e0f7884ee10471a189db8
gaussian_blurr_plate/train/img_45f59a9ac12e03cddd61__p001.png,,train,plate_954e0f7884ee10471a189db8
motion_blurr_plate/train/img_45f59a9ac12e03cddd61__p001.png,,train,plate_954e0f7884ee10471a189db8
clean_plates/train/img_34d02d411b08fb3d4639__p001.png,,train,plate_9568c1ba7f455d72ee59246f
defocus_blurr_plate/train/img_34d02d411b08fb3d4639__p001.png,,train,plate_9568c1ba7f455d72ee59246f
gaussian_blurr_plate/train/img_34d02d411b08fb3d4639__p001.png,,train,plate_9568c1ba7f455d72ee59246f
motion_blurr_plate/train/img_34d02d411b08fb3d4639__p001.png,,train,plate_9568c1ba7f455d72ee59246f
clean_plates/train/img_eb051a7eed422c134830__p002.png,,train,plate_962d3bf9a8fff32a72e4a1e7
defocus_blurr_plate/train/img_eb051a7eed422c134830__p002.png,,train,plate_962d3bf9a8fff32a72e4a1e7
gaussian_blurr_plate/train/img_eb051a7eed422c134830__p002.png,,train,plate_962d3bf9a8fff32a72e4a1e7
motion_blurr_plate/train/img_eb051a7eed422c134830__p002.png,,train,plate_962d3bf9a8fff32a72e4a1e7
clean_plates/train/img_e8b11e87d09b5d66081c__p001.png,,train,plate_962d9b1aecc8ae2d18eb2696
defocus_blurr_plate/train/img_e8b11e87d09b5d66081c__p001.png,,train,plate_962d9b1aecc8ae2d18eb2696
gaussian_blurr_plate/train/img_e8b11e87d09b5d66081c__p001.png,,train,plate_962d9b1aecc8ae2d18eb2696
motion_blurr_plate/train/img_e8b11e87d09b5d66081c__p001.png,,train,plate_962d9b1aecc8ae2d18eb2696
clean_plates/train/img_08e619281677a5f76712__p001.png,,train,plate_965eb4a9e0e12256598cda67
defocus_blurr_plate/train/img_08e619281677a5f76712__p001.png,,train,plate_965eb4a9e0e12256598cda67
gaussian_blurr_plate/train/img_08e619281677a5f76712__p001.png,,train,plate_965eb4a9e0e12256598cda67
motion_blurr_plate/train/img_08e619281677a5f76712__p001.png,,train,plate_965eb4a9e0e12256598cda67
clean_plates/train/img_00d838d6ec1605cd7339__p001.png,,train,plate_96990ea9e01432134add7ac0
defocus_blurr_plate/train/img_00d838d6ec1605cd7339__p001.png,,train,plate_96990ea9e01432134add7ac0
gaussian_blurr_plate/train/img_00d838d6ec1605cd7339__p001.png,,train,plate_96990ea9e01432134add7ac0
motion_blurr_plate/train/img_00d838d6ec1605cd7339__p001.png,,train,plate_96990ea9e01432134add7ac0
clean_plates/train/img_b3299e67fca8b21006ec__p001.png,,train,plate_96de0942554a246f3c938eb8
defocus_blurr_plate/train/img_b3299e67fca8b21006ec__p001.png,,train,plate_96de0942554a246f3c938eb8
gaussian_blurr_plate/train/img_b3299e67fca8b21006ec__p001.png,,train,plate_96de0942554a246f3c938eb8
motion_blurr_plate/train/img_b3299e67fca8b21006ec__p001.png,,train,plate_96de0942554a246f3c938eb8
clean_plates/train/img_ca2bf5e703b6b876fb53__p001.png,,train,plate_970174ba06205e6d5998fef9
defocus_blurr_plate/train/img_ca2bf5e703b6b876fb53__p001.png,,train,plate_970174ba06205e6d5998fef9
gaussian_blurr_plate/train/img_ca2bf5e703b6b876fb53__p001.png,,train,plate_970174ba06205e6d5998fef9
motion_blurr_plate/train/img_ca2bf5e703b6b876fb53__p001.png,,train,plate_970174ba06205e6d5998fef9
clean_plates/train/img_702aa7f4833132789171__p001.png,,train,plate_971f17fe7540f6dc84633f50
defocus_blurr_plate/train/img_702aa7f4833132789171__p001.png,,train,plate_971f17fe7540f6dc84633f50
gaussian_blurr_plate/train/img_702aa7f4833132789171__p001.png,,train,plate_971f17fe7540f6dc84633f50
motion_blurr_plate/train/img_702aa7f4833132789171__p001.png,,train,plate_971f17fe7540f6dc84633f50
clean_plates/train/img_d62e760b2190de046ab3__p001.png,,train,plate_9763f6dd806969cf6062463c
defocus_blurr_plate/train/img_d62e760b2190de046ab3__p001.png,,train,plate_9763f6dd806969cf6062463c
gaussian_blurr_plate/train/img_d62e760b2190de046ab3__p001.png,,train,plate_9763f6dd806969cf6062463c
motion_blurr_plate/train/img_d62e760b2190de046ab3__p001.png,,train,plate_9763f6dd806969cf6062463c
clean_plates/train/img_7da019bc71a082821b53__p001.png,,train,plate_97950ba2349c47cd1a098470
defocus_blurr_plate/train/img_7da019bc71a082821b53__p001.png,,train,plate_97950ba2349c47cd1a098470
gaussian_blurr_plate/train/img_7da019bc71a082821b53__p001.png,,train,plate_97950ba2349c47cd1a098470
motion_blurr_plate/train/img_7da019bc71a082821b53__p001.png,,train,plate_97950ba2349c47cd1a098470
clean_plates/train/img_37ee6f728559c8399585__p001.png,,train,plate_97a4e37d171273b5f655a1f6
defocus_blurr_plate/train/img_37ee6f728559c8399585__p001.png,,train,plate_97a4e37d171273b5f655a1f6
gaussian_blurr_plate/train/img_37ee6f728559c8399585__p001.png,,train,plate_97a4e37d171273b5f655a1f6
motion_blurr_plate/train/img_37ee6f728559c8399585__p001.png,,train,plate_97a4e37d171273b5f655a1f6
clean_plates/train/img_777b7801b020702443d6__p001.png,,train,plate_97c8a7077e9a680162857d29
defocus_blurr_plate/train/img_777b7801b020702443d6__p001.png,,train,plate_97c8a7077e9a680162857d29
gaussian_blurr_plate/train/img_777b7801b020702443d6__p001.png,,train,plate_97c8a7077e9a680162857d29
motion_blurr_plate/train/img_777b7801b020702443d6__p001.png,,train,plate_97c8a7077e9a680162857d29
clean_plates/train/img_fa072c53110a074ece83__p001.png,,train,plate_97c9774056a8831ff9507d3d
defocus_blurr_plate/train/img_fa072c53110a074ece83__p001.png,,train,plate_97c9774056a8831ff9507d3d
gaussian_blurr_plate/train/img_fa072c53110a074ece83__p001.png,,train,plate_97c9774056a8831ff9507d3d
motion_blurr_plate/train/img_fa072c53110a074ece83__p001.png,,train,plate_97c9774056a8831ff9507d3d
clean_plates/train/img_e9e2805811a253af8dcf__p001.png,,train,plate_97fb4cd622047d7df8245014
defocus_blurr_plate/train/img_e9e2805811a253af8dcf__p001.png,,train,plate_97fb4cd622047d7df8245014
gaussian_blurr_plate/train/img_e9e2805811a253af8dcf__p001.png,,train,plate_97fb4cd622047d7df8245014
motion_blurr_plate/train/img_e9e2805811a253af8dcf__p001.png,,train,plate_97fb4cd622047d7df8245014
clean_plates/train/img_2335baf94bd692130256__p001.png,,train,plate_980b44b49102c438ab6516de
defocus_blurr_plate/train/img_2335baf94bd692130256__p001.png,,train,plate_980b44b49102c438ab6516de
gaussian_blurr_plate/train/img_2335baf94bd692130256__p001.png,,train,plate_980b44b49102c438ab6516de
motion_blurr_plate/train/img_2335baf94bd692130256__p001.png,,train,plate_980b44b49102c438ab6516de
clean_plates/train/img_2e3d12a34ca5845b8891__p001.png,,train,plate_985e52524d81fd47780b94ed
defocus_blurr_plate/train/img_2e3d12a34ca5845b8891__p001.png,,train,plate_985e52524d81fd47780b94ed
gaussian_blurr_plate/train/img_2e3d12a34ca5845b8891__p001.png,,train,plate_985e52524d81fd47780b94ed
motion_blurr_plate/train/img_2e3d12a34ca5845b8891__p001.png,,train,plate_985e52524d81fd47780b94ed
clean_plates/train/img_0831788a7b4c0c2e7ab8__p001.png,,train,plate_9868021dbadab7fb1ca27ce3
defocus_blurr_plate/train/img_0831788a7b4c0c2e7ab8__p001.png,,train,plate_9868021dbadab7fb1ca27ce3
gaussian_blurr_plate/train/img_0831788a7b4c0c2e7ab8__p001.png,,train,plate_9868021dbadab7fb1ca27ce3
motion_blurr_plate/train/img_0831788a7b4c0c2e7ab8__p001.png,,train,plate_9868021dbadab7fb1ca27ce3
clean_plates/train/img_540727a55ec6a79e7de7__p001.png,,train,plate_987c5fc3f7926dcdb7576c86
defocus_blurr_plate/train/img_540727a55ec6a79e7de7__p001.png,,train,plate_987c5fc3f7926dcdb7576c86
gaussian_blurr_plate/train/img_540727a55ec6a79e7de7__p001.png,,train,plate_987c5fc3f7926dcdb7576c86
motion_blurr_plate/train/img_540727a55ec6a79e7de7__p001.png,,train,plate_987c5fc3f7926dcdb7576c86
clean_plates/train/img_13579522ed9fff67499f__p001.png,,train,plate_98d4d94c390da275a1484ca6
defocus_blurr_plate/train/img_13579522ed9fff67499f__p001.png,,train,plate_98d4d94c390da275a1484ca6
gaussian_blurr_plate/train/img_13579522ed9fff67499f__p001.png,,train,plate_98d4d94c390da275a1484ca6
motion_blurr_plate/train/img_13579522ed9fff67499f__p001.png,,train,plate_98d4d94c390da275a1484ca6
clean_plates/train/img_0556089bb3087c66e23c__p002.png,,train,plate_9927130e06b987811c2921e4
defocus_blurr_plate/train/img_0556089bb3087c66e23c__p002.png,,train,plate_9927130e06b987811c2921e4
gaussian_blurr_plate/train/img_0556089bb3087c66e23c__p002.png,,train,plate_9927130e06b987811c2921e4
motion_blurr_plate/train/img_0556089bb3087c66e23c__p002.png,,train,plate_9927130e06b987811c2921e4
clean_plates/train/img_46c19291f1d39d85f319__p001.png,,train,plate_994e3d1522b39c48d5e107f4
defocus_blurr_plate/train/img_46c19291f1d39d85f319__p001.png,,train,plate_994e3d1522b39c48d5e107f4
gaussian_blurr_plate/train/img_46c19291f1d39d85f319__p001.png,,train,plate_994e3d1522b39c48d5e107f4
motion_blurr_plate/train/img_46c19291f1d39d85f319__p001.png,,train,plate_994e3d1522b39c48d5e107f4
clean_plates/train/img_76a11dac408fac53cbf2__p001.png,,train,plate_9a1cc51857502b53510e9823
defocus_blurr_plate/train/img_76a11dac408fac53cbf2__p001.png,,train,plate_9a1cc51857502b53510e9823
gaussian_blurr_plate/train/img_76a11dac408fac53cbf2__p001.png,,train,plate_9a1cc51857502b53510e9823
motion_blurr_plate/train/img_76a11dac408fac53cbf2__p001.png,,train,plate_9a1cc51857502b53510e9823
clean_plates/train/img_0dc039ffd3b49dce4f2f__p001.png,,train,plate_9a3fa3d0cac6a99de351dd3d
defocus_blurr_plate/train/img_0dc039ffd3b49dce4f2f__p001.png,,train,plate_9a3fa3d0cac6a99de351dd3d
gaussian_blurr_plate/train/img_0dc039ffd3b49dce4f2f__p001.png,,train,plate_9a3fa3d0cac6a99de351dd3d
motion_blurr_plate/train/img_0dc039ffd3b49dce4f2f__p001.png,,train,plate_9a3fa3d0cac6a99de351dd3d
clean_plates/train/img_55eeb166c10f1b1faddd__p001.png,,train,plate_9a73b7cd1ff735c364d83a4e
defocus_blurr_plate/train/img_55eeb166c10f1b1faddd__p001.png,,train,plate_9a73b7cd1ff735c364d83a4e
gaussian_blurr_plate/train/img_55eeb166c10f1b1faddd__p001.png,,train,plate_9a73b7cd1ff735c364d83a4e
motion_blurr_plate/train/img_55eeb166c10f1b1faddd__p001.png,,train,plate_9a73b7cd1ff735c364d83a4e
clean_plates/train/img_a3d542499e6f9218cf85__p001.png,,train,plate_9a73d6acfd94da8c0aa303f7
defocus_blurr_plate/train/img_a3d542499e6f9218cf85__p001.png,,train,plate_9a73d6acfd94da8c0aa303f7
gaussian_blurr_plate/train/img_a3d542499e6f9218cf85__p001.png,,train,plate_9a73d6acfd94da8c0aa303f7
motion_blurr_plate/train/img_a3d542499e6f9218cf85__p001.png,,train,plate_9a73d6acfd94da8c0aa303f7
clean_plates/train/img_7b9680d6ebcb36dc17cc__p001.png,,train,plate_9a879e852dfe137a0c2c51a4
defocus_blurr_plate/train/img_7b9680d6ebcb36dc17cc__p001.png,,train,plate_9a879e852dfe137a0c2c51a4
gaussian_blurr_plate/train/img_7b9680d6ebcb36dc17cc__p001.png,,train,plate_9a879e852dfe137a0c2c51a4
motion_blurr_plate/train/img_7b9680d6ebcb36dc17cc__p001.png,,train,plate_9a879e852dfe137a0c2c51a4
clean_plates/train/img_c02c959b01d880446454__p001.png,,train,plate_9a87a74c3aedc57c7e789aca
defocus_blurr_plate/train/img_c02c959b01d880446454__p001.png,,train,plate_9a87a74c3aedc57c7e789aca
gaussian_blurr_plate/train/img_c02c959b01d880446454__p001.png,,train,plate_9a87a74c3aedc57c7e789aca
motion_blurr_plate/train/img_c02c959b01d880446454__p001.png,,train,plate_9a87a74c3aedc57c7e789aca
clean_plates/train/img_8ad895cf099bb321315e__p001.png,,train,plate_9a9f4f54aa7fe659700a0df2
defocus_blurr_plate/train/img_8ad895cf099bb321315e__p001.png,,train,plate_9a9f4f54aa7fe659700a0df2
gaussian_blurr_plate/train/img_8ad895cf099bb321315e__p001.png,,train,plate_9a9f4f54aa7fe659700a0df2
motion_blurr_plate/train/img_8ad895cf099bb321315e__p001.png,,train,plate_9a9f4f54aa7fe659700a0df2
clean_plates/train/img_707a0479b89971db8daf__p001.png,,train,plate_9ada8351dfd1a3302f4a3ff2
defocus_blurr_plate/train/img_707a0479b89971db8daf__p001.png,,train,plate_9ada8351dfd1a3302f4a3ff2
gaussian_blurr_plate/train/img_707a0479b89971db8daf__p001.png,,train,plate_9ada8351dfd1a3302f4a3ff2
motion_blurr_plate/train/img_707a0479b89971db8daf__p001.png,,train,plate_9ada8351dfd1a3302f4a3ff2
clean_plates/train/img_798a4c7ab1aecf2a398a__p001.png,,train,plate_9af0820f8cb1bf9cf87fe4b0
defocus_blurr_plate/train/img_798a4c7ab1aecf2a398a__p001.png,,train,plate_9af0820f8cb1bf9cf87fe4b0
gaussian_blurr_plate/train/img_798a4c7ab1aecf2a398a__p001.png,,train,plate_9af0820f8cb1bf9cf87fe4b0
motion_blurr_plate/train/img_798a4c7ab1aecf2a398a__p001.png,,train,plate_9af0820f8cb1bf9cf87fe4b0
clean_plates/train/img_4a544eb976ad7b488c87__p001.png,,train,plate_9b320ef9b39574eb68169c1e
defocus_blurr_plate/train/img_4a544eb976ad7b488c87__p001.png,,train,plate_9b320ef9b39574eb68169c1e
gaussian_blurr_plate/train/img_4a544eb976ad7b488c87__p001.png,,train,plate_9b320ef9b39574eb68169c1e
motion_blurr_plate/train/img_4a544eb976ad7b488c87__p001.png,,train,plate_9b320ef9b39574eb68169c1e
clean_plates/train/img_d1dbe442bdc647af42ed__p001.png,,train,plate_9b34303a833af03d78a9168a
defocus_blurr_plate/train/img_d1dbe442bdc647af42ed__p001.png,,train,plate_9b34303a833af03d78a9168a
gaussian_blurr_plate/train/img_d1dbe442bdc647af42ed__p001.png,,train,plate_9b34303a833af03d78a9168a
motion_blurr_plate/train/img_d1dbe442bdc647af42ed__p001.png,,train,plate_9b34303a833af03d78a9168a
clean_plates/train/img_ace032a24c35a6da069d__p001.png,,train,plate_9b4a8fdefe3cb0ce268c1fd9
defocus_blurr_plate/train/img_ace032a24c35a6da069d__p001.png,,train,plate_9b4a8fdefe3cb0ce268c1fd9
gaussian_blurr_plate/train/img_ace032a24c35a6da069d__p001.png,,train,plate_9b4a8fdefe3cb0ce268c1fd9
motion_blurr_plate/train/img_ace032a24c35a6da069d__p001.png,,train,plate_9b4a8fdefe3cb0ce268c1fd9
clean_plates/train/img_c7afe42f16ae7985e7da__p001.png,,train,plate_9b68b199bd6dcb58f72062e0
defocus_blurr_plate/train/img_c7afe42f16ae7985e7da__p001.png,,train,plate_9b68b199bd6dcb58f72062e0
gaussian_blurr_plate/train/img_c7afe42f16ae7985e7da__p001.png,,train,plate_9b68b199bd6dcb58f72062e0
motion_blurr_plate/train/img_c7afe42f16ae7985e7da__p001.png,,train,plate_9b68b199bd6dcb58f72062e0
